km_inicio,km_fin,latitud_centro,longitud_centro,temp_media_2001_2025_c,dias_min_bajo_0c_anuales,dias_congelamiento_deshielo_anuales,precipitacion_anual_media_mm,precipitacion_diaria_p95_mm,viento_medio_ms,viento_p95_ms,fraccion_horas_nieve_gt0pct,fraccion_horas_nieve_ge10pct,fraccion_horas_nieve_ge50pct,nieve_profundidad_p95_m,cobertura_nieve_media_pct,metodo_clima
10,11,-29.42625030704304,-68.60122793403598,15.248958161805028,47.3720564851875,46.81242995632217,420.62862680718985,6.477438917878022,1.5903639663642666,3.0578834831084207,0.29350660740292767,0.04280057507962775,0.009439478597143749,0.007574436522444435,1.78360827547142,ERA5-Land ARCO 2001-2025; interpolacion bilineal en centro de segmento
11,12,-29.418276697775262,-68.60289530317985,15.213197695503588,48.45489130726754,47.88075944954403,418.43586620402584,6.453434399880123,1.5969683366384986,3.067182224631286,0.29807147578723037,0.043085344118994756,0.009681521599735165,0.007672626338130869,1.8068167019406018,ERA5-Land ARCO 2001-2025; interpolacion bilineal en centro de segmento
12,13,-29.412425759752995,-68.60938402263508,15.188816277562204,49.47450044767132,48.88454237295575,419.66275307073386,6.4806413591439975,1.6082417118674224,3.0866673544808663,0.30270154467193516,0.04355289839508253,0.00991380715318806,0.007805569678655646,1.8351243023760562,ERA5-Land ARCO 2001-2025; interpolacion bilineal en centro de segmento
13,14,-29.407303357718863,-68.61667212044904,15.179302239313234,50.35108238469634,49.74699481149885,421.3686812673987,6.514211926879149,1.6203340779316995,3.108066308422342,0.30645036982270185,0.04402067176335718,0.010126548496070567,0.00792777355389233,1.8622320062185067,ERA5-Land ARCO 2001-2025; interpolacion bilineal en centro de segmento
14,15,-29.400452512731842,-68.6218782448243,15.178221463264393,51.229663975135196,50.61268739596265,420.9292062319935,6.515828974074338,1.6312699686879506,3.1263235326546783,0.30954173412987834,0.04439913649153629,0.010355316494950164,0.008023669294692162,1.8874452131377064,ERA5-Land ARCO 2001-2025; interpolacion bilineal en centro de segmento
15,16,-29.39302873862987,-68.62562309285393,15.129237770780556,52.17727604629362,51.54562355382115,423.19448220750365,6.545054194950741,1.6349243398767066,3.133809388832769,0.3121441941361064,0.04479857757655995,0.010586994828631508,0.008130804240440714,1.9138521287204584,ERA5-Land ARCO 2001-2025; interpolacion bilineal en centro de segmento
16,17,-29.385177840636466,-68.62405365088172,15.06263248910313,53.01841693377423,52.3754585580901,423.10600314292094,6.5357968494275,1.631472733914707,3.1275925436730723,0.3140913155564323,0.04497862805393676,0.010786384570986983,0.008192146584397703,1.9315913378529104,ERA5-Land ARCO 2001-2025; interpolacion bilineal en centro de segmento
17,18,-29.38036161120893,-68.61673564816404,15.006145310375448,53.350192814153885,52.70538287355983,420.12053235223533,6.483981336311288,1.6216414629617548,3.1085258634756245,0.31436407895969465,0.04483694689481956,0.01088276136091606,0.008167715204611141,1.9330569641431443,ERA5-Land ARCO 2001-2025; interpolacion bilineal en centro de segmento
18,19,-29.375901332502437,-68.60884607009575,14.949515161260598,53.63071846036612,52.9850837362963,416.97804040238134,6.430050548088894,1.611319472888803,3.0884166939870936,0.31445585367319073,0.04468156826378155,0.010983542763186537,0.008134225953031132,1.9342979040946038,ERA5-Land ARCO 2001-2025; interpolacion bilineal en centro de segmento
19,20,-29.371447574471883,-68.6009680261326,14.89127638676452,53.91673290807974,53.27027460633156,413.9848921944021,6.378476548741084,1.6011546644762322,3.0685702125905263,0.31454803898404665,0.04454775890243534,0.011101353065707026,0.008100785660720677,1.937174607146883,ERA5-Land ARCO 2001-2025; interpolacion bilineal en centro de segmento
20,21,-29.363682001365785,-68.60018213939131,14.822137114042782,54.78888768096694,54.130633171642046,414.6910090640128,6.381810302190928,1.5991029562833141,3.0649698816289606,0.3165868234902728,0.0448211522352331,0.011353928171619582,0.008168946660376934,1.9608357500373237,ERA5-Land ARCO 2001-2025; interpolacion bilineal en centro de segmento
21,22,-29.35770967096502,-68.60391740838476,14.781601914508489,55.578585929817976,54.90778747665708,417.06730120431155,6.413229460244686,1.6026272061307307,3.0723451175228234,0.31878357512472694,0.04517876392714633,0.011545916483708313,0.008263747435711085,1.9835587656815687,ERA5-Land ARCO 2001-2025; interpolacion bilineal en centro de segmento
22,23,-29.359338196621728,-68.60981560344588,14.812739197103372,55.55303424363241,54.88012287547336,419.34626484223236,6.450732193303946,1.6098031992330326,3.0865103211798175,0.3191867381837131,0.045316849645232554,0.011490561064812607,0.008305443425988532,1.9846332189042801,ERA5-Land ARCO 2001-2025; interpolacion bilineal en centro de segmento
23,24,-29.356537260964274,-68.61543833730063,14.805989060747121,56.026044961915716,55.344153909620935,422.0114647817022,6.48987655706087,1.6159241865051073,3.098881554004033,0.3207775189012279,0.045603545191557314,0.011568559901874602,0.00838770582356864,1.9983712660064419,ERA5-Land ARCO 2001-2025; interpolacion bilineal en centro de segmento
24,25,-29.355966425851484,-68.62206150473129,14.82114000523643,56.27056054752353,55.58245762510377,424.81917281824457,6.533498368328872,1.623562927518459,3.11412674424866,0.3218951248960576,0.045840689563868234,0.011575758080289676,0.008457959754657005,2.006326068792178,ERA5-Land ARCO 2001-2025; interpolacion bilineal en centro de segmento
25,26,-29.35025837398375,-68.62725308369919,14.791135500522376,57.05575882830885,56.35436975972641,427.4317785874538,6.568902921283662,1.6285004996125656,3.1244124730361165,0.32422832640682525,0.046186882830109154,0.011717638959178166,0.008564401462036198,2.0258480172035136,ERA5-Land ARCO 2001-2025; interpolacion bilineal en centro de segmento
26,27,-29.34309977110013,-68.6290623762683,14.739960499514332,57.911120465781465,57.19683019852993,428.7096432042937,6.581845477694978,1.6291528330152298,3.1263016696850134,0.3264731980042618,0.046459562436343464,0.01189653635478545,0.008651978566066731,2.045285809642982,ERA5-Land ARCO 2001-2025; interpolacion bilineal en centro de segmento
