km_inicio,km_fin,s_inicio_km,s_fin_km,longitud_traza_km,factor_local,metodo_calibracion,elev_min_m,elev_mean_m,elev_max_m,desnivel_local_m,elev_inicio_m,elev_fin_m,desnivel_neto_m,pendiente_neta_pct,pendiente_media_abs_pct,pendiente_max_abs_pct,n_muestras,buffer_m,pendiente_terreno_media_pct,pendiente_terreno_p90_pct,relieve_local_m,n_celdas_pendiente,n_celdas_elevacion,buffer_hidrologia_m,drenaje_secundario_50m,drenaje_principal_50m,n_drenajes_secundarios_50m,n_drenajes_principales_50m,acumulacion_max_50m_celdas,area_aportante_max_50m_km2,latitud_centro,longitud_centro,temp_media_2001_2025_c,dias_min_bajo_0c_anuales,dias_congelamiento_deshielo_anuales,precipitacion_anual_media_mm,precipitacion_diaria_p95_mm,viento_medio_ms,viento_p95_ms,fraccion_horas_nieve_gt0pct,fraccion_horas_nieve_ge10pct,fraccion_horas_nieve_ge50pct,nieve_profundidad_p95_m,cobertura_nieve_media_pct,metodo_clima
111,112,108.652083,109.622435,0.95797,0.95797,solo_puntos_confianza_alta,3912.51123046875,3937.65625,3959.341064453125,46.829833984375,3912.51123046875,3957.98193359375,45.470703125,4.734602917252535,6.717020670572916,13.908691406250002,34,250.0,20.370790481567383,35.107906341552734,93.033203125,802,802,50.0,0,0,0,0,1125.0,0.8877639240976817,-28.787249140865363,-68.93777174172504,2.810326689807591,279.5126062377626,248.5061327907675,220.30958029672632,3.385738289006337,2.6850160464072186,6.031048294801203,0.5962031452483547,0.1740964421409257,0.0901539191121378,0.1218155107443631,10.10512012126308,ERA5-Land ARCO 2001-2025; interpolacion bilineal en centro de segmento
112,113,109.622435,110.592786,0.952771,0.952771,solo_puntos_confianza_alta,3956.44873046875,3983.104248046875,4008.548095703125,52.099365234375,3957.98193359375,4006.92529296875,48.943359375,5.123713339248769,5.338533912414601,14.5361328125,33,250.0,10.082582473754885,19.38455390930176,84.461669921875,795,795,50.0,0,0,0,0,1019.0,0.804116834360478,-28.789751632119053,-68.94211350390088,2.799911525869,279.5884921969318,248.1860093150437,218.7066590823932,3.353489965822348,2.6922180096408237,6.049525952457455,0.5960689065944378,0.1753916247166548,0.091846323446815,0.1260027424004655,10.251293719296152,ERA5-Land ARCO 2001-2025; interpolacion bilineal en centro de segmento
113,114,110.592786,111.563137,0.959286,0.959286,solo_puntos_confianza_alta,3996.66259765625,4013.34912109375,4026.213623046875,29.551025390625,4006.92529296875,3996.66259765625,-10.2626953125,-1.0672161142612926,5.137736002604167,15.115559895833334,34,250.0,9.596961975097656,15.559535026550291,59.0322265625,812,812,50.0,0,0,0,0,175.0,0.1380966104151949,-28.781656643840886,-68.944765476289,2.6875979049372387,282.0071558783287,249.1122186640064,218.19338097723315,3.348493641023604,2.704608904685994,6.07553964783215,0.5971463905454204,0.1787010695806962,0.0955072866324211,0.1329878665289301,10.584327699899168,ERA5-Land ARCO 2001-2025; interpolacion bilineal en centro de segmento
114,115,111.563137,112.533489,0.957775,0.957775,solo_puntos_confianza_alta,3943.095947265625,3970.54052734375,3998.507080078125,55.4111328125,3996.66259765625,3943.095947265625,-53.566650390625,-5.578731808404469,5.5798594156901045,19.037272135416668,34,250.0,13.129830360412598,22.673019409179688,85.97216796875,805,805,50.0,0,0,0,0,775.0,0.6115707032672919,-28.7738914310583,-68.94154532202208,2.629516199472957,283.42798856324043,250.0591170619726,219.67683505408783,3.3813929616273977,2.70395553359578,6.070459201377385,0.5979807728628511,0.1793141867988537,0.0958808635987014,0.1325578877305647,10.62576697717222,ERA5-Land ARCO 2001-2025; interpolacion bilineal en centro de segmento
115,116,112.533489,113.543638,0.996471,0.996471,solo_puntos_confianza_alta,3886.75341796875,3922.2998046875,3944.876953125,58.12353515625,3943.095947265625,3886.75341796875,-56.342529296875,-5.639504101716534,5.449637981376262,12.530110677083334,35,250.0,20.58414459228516,35.51643753051758,115.650146484375,830,830,50.0,0,0,0,0,1892.0,1.4930216394602789,-28.76671003377172,-68.93693691335007,2.5882419111359574,284.5314595956636,250.99571532805888,221.6260637449166,3.422382699752283,2.699334297429468,6.056366100731662,0.5987451180066136,0.179215392207455,0.0953721025802577,0.1300509167398217,10.585838277309133,ERA5-Land ARCO 2001-2025; interpolacion bilineal en centro de segmento
116,117,113.543638,114.553788,1.006533,1.006533,solo_puntos_confianza_alta,3829.187744140625,3861.242919921875,3890.5576171875,61.369873046875,3886.75341796875,3833.012939453125,-53.740478515625,-5.326672887606288,5.78857421875,11.194661458333334,35,250.0,23.81584358215332,38.00405883789063,150.90576171875,830,830,50.0,0,0,0,0,2399.0,1.8931072479203008,-28.758436582165704,-68.93756158565793,2.490786566825069,286.6953484994241,251.9810168263246,221.82372239929032,3.43087689552154,2.707275061895303,6.0717297437462445,0.5997936517558765,0.1816940999028121,0.0979913817376663,0.1345732720268305,10.825761568253045,ERA5-Land ARCO 2001-2025; interpolacion bilineal en centro de segmento
117,118,114.553788,115.563938,0.998303,0.998303,solo_puntos_confianza_alta,3796.521728515625,3813.54541015625,3835.231689453125,38.7099609375,3833.012939453125,3799.27392578125,-33.739013671875,-3.367372484791456,3.912365845959597,14.029947916666666,35,250.0,14.268817901611328,26.89244842529297,110.98291015625,836,836,50.0,0,0,0,0,875.0,0.6904830520759747,-28.752680498489894,-68.9432733196995,2.3811992083839737,288.9237346497506,252.51137480906547,220.11006206793357,3.4025014666867075,2.725357275684374,6.111976737414302,0.600593158082095,0.1856292156360211,0.1026102985520305,0.1444596218034977,11.24633612631775,ERA5-Land ARCO 2001-2025; interpolacion bilineal en centro de segmento
118,119,115.563938,116.574088,1.010094,1.010094,solo_puntos_confianza_alta,3754.638427734375,3777.164794921875,3799.598876953125,44.96044921875,3799.27392578125,3754.638427734375,-44.635498046875,-4.402924252632036,4.737382610804059,13.420410156250002,35,250.0,9.194636344909668,15.035972595214844,86.8994140625,842,842,50.0,0,0,0,0,1900.0,1.4993346273649737,-28.751590409283224,-68.9533500753225,2.2893835134844687,290.5735475712201,252.34289086877823,216.62826836826667,3.338697310396033,2.7502339721622087,6.170072200895076,0.6008589608874335,0.1901365914614053,0.1082485850328783,0.157829827173742,11.75830638885802,ERA5-Land ARCO 2001-2025; interpolacion bilineal en centro de segmento
119,120,116.574088,117.584237,1.010131,1.010131,solo_puntos_confianza_alta,3706.09765625,3730.479248046875,3757.64404296875,51.54638671875,3754.638427734375,3707.034423828125,-47.60400390625,-4.695086774780889,4.691653062585688,9.596354166666666,35,250.0,6.034303188323975,9.227269172668455,78.515869140625,839,839,50.0,0,0,0,0,247.0,0.1949135015574465,-28.75024381562858,-68.96357924524642,2.1941831233905518,292.28982186394245,252.18195797378797,213.09799415355383,3.27433391821586,2.775875738456931,6.229776132121288,0.6011379416361411,0.1947512988863444,0.1140242217294997,0.1715499459009803,12.2839437654395,ERA5-Land ARCO 2001-2025; interpolacion bilineal en centro de segmento
120,121,117.584237,118.594387,1.008095,1.008095,solo_puntos_confianza_alta,3670.923095703125,3687.307861328125,3707.034423828125,36.111328125,3707.034423828125,3670.923095703125,-36.111328125,-3.568805140703437,3.5633106122752305,7.163899739583333,35,250.0,3.7493860721588135,4.979181289672852,53.35498046875,839,839,50.0,0,0,0,0,4.0,0.0031564939523473,-28.74985119064373,-68.97393107442117,2.108490407712666,293.7883898720433,251.9068853831808,209.47879419330053,3.2077148594936853,2.8010101285865057,6.288693732787795,0.6013043453498771,0.1991686263059088,0.1196049262918005,0.1849864468888986,12.791320033668484,ERA5-Land ARCO 2001-2025; interpolacion bilineal en centro de segmento
121,122,118.594387,119.604537,1.005175,1.005175,solo_puntos_confianza_alta,3652.0966796875,3660.348388671875,3671.552734375,19.4560546875,3670.923095703125,3653.36669921875,-17.556396484375,-1.7412628791688307,2.029844341856061,5.227864583333333,35,250.0,4.458065986633301,9.750860214233398,35.679931640625,836,836,50.0,0,0,0,0,4.0,0.0031564939523473,-28.74737681498886,-68.98357283896325,2.0076301873502302,295.64469823160505,251.83645923500575,206.18495293865297,3.1490181748110277,2.826807717938939,6.348013754548084,0.6016470605211575,0.2037553645563753,0.1253333349912724,0.198596526092692,13.316780399002534,ERA5-Land ARCO 2001-2025; interpolacion bilineal en centro de segmento
122,123,119.604537,120.614686,1.009671,1.009671,solo_puntos_confianza_alta,3646.056884765625,3649.33984375,3653.865478515625,7.80859375,3653.36669921875,3651.47119140625,-1.8955078125,-0.1872717188016264,2.5190940146967016,12.296331916354529,35,250.0,6.256802558898926,11.29907512664795,42.039306640625,838,838,50.0,0,0,0,0,4.0,0.0031564939523473,-28.73904183860759,-68.98630999964297,1.902895896496518,297.83658501062405,252.486856962809,205.52811856495964,3.1444950838361967,2.8427938184359904,6.380979943887707,0.6024215757844771,0.2067646862820866,0.1288782012492006,0.2064287736015005,13.65736053907098,ERA5-Land ARCO 2001-2025; interpolacion bilineal en centro de segmento
123,124,120.614686,121.624836,1.008344,1.008344,solo_puntos_confianza_alta,3647.5654296875,3653.314697265625,3661.1171875,13.5517578125,3651.47119140625,3658.484619140625,7.013427734375,0.6932742650967411,4.403343160788971,9.119466145833334,35,250.0,8.619795799255371,13.687470436096191,57.288330078125,835,835,50.0,0,0,0,0,4.0,0.0031564939523473,-28.73177894359822,-68.9924470047847,1.784565306387948,300.1883945562332,252.8702881941611,203.6092683182073,3.116337867133037,2.866425613164499,6.432201006567949,0.6030655508904379,0.2108620325775751,0.1339004826659737,0.2181977385868106,14.13383810811352,ERA5-Land ARCO 2001-2025; interpolacion bilineal en centro de segmento
124,125,121.624836,122.634986,1.00919,1.00919,solo_puntos_confianza_alta,3655.9296875,3673.507080078125,3694.862548828125,38.932861328125,3658.484619140625,3693.549560546875,35.06494140625,3.4616816400101045,4.529924734848694,7.129720052083334,35,250.0,9.276262283325195,12.709172248840332,75.850830078125,841,841,50.0,0,0,0,0,4.0,0.0031564939523473,-28.727947093076708,-69.00182476695971,1.7143879413123493,301.2326727699592,252.2266338463317,200.9362184633273,3.074445829518428,2.8924141120576987,6.489269478962171,0.6044272888420221,0.2152083330373936,0.139405188627761,0.2323961389480446,14.654754571130606,ERA5-Land ARCO 2001-2025; interpolacion bilineal en centro de segmento
125,126,122.634986,123.645136,1.002012,1.002012,solo_puntos_confianza_alta,3691.96728515625,3719.225830078125,3741.103759765625,49.136474609375,3693.549560546875,3741.103759765625,47.55419921875,4.727112697036497,4.645058988320708,10.852864583333334,35,250.0,6.642884731292725,9.125144958496094,74.521728515625,833,833,50.0,0,0,0,0,11.0,0.0086803583689551,-28.726488268987246,-69.01176638764002,1.8266560568232493,297.73822047818027,248.926276638128,200.3854530557188,3.0810448778312054,2.9067678535523536,6.514735915484773,0.6103705055622399,0.2182420041886624,0.1432418504704389,0.2456688630325366,15.0345636592892,ERA5-Land ARCO 2001-2025; interpolacion bilineal en centro de segmento
126,127,123.645136,124.655285,1.007932,1.007932,solo_puntos_confianza_alta,3737.4501953125,3740.5537109375,3745.4326171875,7.982421875,3741.103759765625,3737.677734375,-3.426025390625,-0.3386556259549746,1.9790469898897052,5.71533203125,35,250.0,4.421799659729004,7.790529251098633,27.8349609375,840,840,50.0,0,0,0,0,11.0,0.0086803583689551,-28.728345259300287,-69.02167697454875,1.970031682286602,293.54832740427764,245.34964699623504,199.73434671324625,3.082573900246552,2.9168607138994678,6.532301081685277,0.6159635202972715,0.220514949363997,0.1462218025483607,0.2570839341038339,15.328834914254402,ERA5-Land ARCO 2001-2025; interpolacion bilineal en centro de segmento
127,128,124.655285,125.665435,1.009974,1.009974,solo_puntos_confianza_alta,3737.415771484375,3741.611328125,3744.180419921875,6.7646484375,3737.677734375,3740.881103515625,3.203369140625,0.3160406392755931,1.3281633102720645,4.303385416666667,35,250.0,3.465721607208252,5.454823970794678,19.529541015625,840,840,50.0,0,0,0,0,918.0,0.7244153620637083,-28.73194695628492,-69.03120758379939,2.1242579524059133,289.1143419531214,241.71661745913357,199.06379944658897,3.081713388250184,2.923987202199994,6.54447155066868,0.6210527085761534,0.222214937696182,0.148572257687321,0.2670056838215188,15.563113546299224,ERA5-Land ARCO 2001-2025; interpolacion bilineal en centro de segmento
128,129,125.665435,126.675585,1.007992,1.007992,solo_puntos_confianza_alta,3709.36328125,3725.88916015625,3741.1064453125,31.7431640625,3740.881103515625,3709.36328125,-31.517822265625,-3.117660706808032,3.2380863769506663,7.501627604166666,35,250.0,6.560457229614258,10.278236389160156,52.2216796875,841,841,50.0,1,0,1,0,2879.0,2.2718865222019784,-28.73762780313316,-69.03904729370808,2.275314906279646,284.8558662726142,238.42731342520145,198.4492974010202,3.077650851476039,2.925906363937269,6.547283356903312,0.6247728510259914,0.2228634945861212,0.1497185128440006,0.2735686772836697,15.682163320553556,ERA5-Land ARCO 2001-2025; interpolacion bilineal en centro de segmento
129,130,126.675585,127.685735,1.009963,1.009963,solo_puntos_confianza_alta,3670.162841796875,3689.69970703125,3709.4150390625,39.252197265625,3709.36328125,3670.162841796875,-39.200439453125,-3.8698562944929646,4.509247264601005,8.990071614583334,35,250.0,9.669522285461426,15.782320976257324,73.713623046875,844,844,50.0,1,0,1,0,2889.0,2.279777757082847,-28.74462129013403,-69.04570525657572,2.422329735668612,280.74054125910175,235.37055959105749,197.88459921584064,3.071803556374457,2.924219287621693,6.543650886147301,0.6274916369869655,0.2227688375100639,0.1500306531639226,0.2778288005607439,15.722922679595882,ERA5-Land ARCO 2001-2025; interpolacion bilineal en centro de segmento
